6360,กตัญญู,0.8,0.82,-0.05,0.73,0.76
6361,กระหืดกระหอบ,-0.03,-0.05,0.09,-0.07,-0.04
6362,เสี้ยว,-0.01,-0.02,0.06,0.05,0
6363,สั้น,-0.03,0.16,-0.08,0.2,0.09
6364,ลูกโป่ง,0.07,-0.28,0,-0.04,0.1
6365,เจียน,0.11,0.17,-0.05,0.13,0.12
6366,ประสาทพร,0.89,0.38,0,0,0.42
6367,การศึกษาวิจัย,-0.08,-0.01,0.01,-0.09,-0.06
6368,แง่ดี,0.48,0.68,-0.26,0.26,0.38
6369,รอบชิงชนะเลิศ,-0.05,0.18,-0.12,0.17,0.06
6370,สนองไข,-0.07,0.12,-0.14,0.21,0.04
6371,ระราน,-0.19,0.09,0.27,-0.42,-0.38
6372,เตือน,0.11,0.09,-0.3,0.04,-0.02
6373,ตุ๊กตุ๋ย,0.48,0.04,0.05,0.57,0.35
6374,เงินนอน,0.07,0.21,0,0.15,0.14
6375,สุรบถ,0.03,0.18,0,0.13,0.11
6376,หน้าหงิกหน้างอ,-0.19,0,-0.24,0,-0.14
6377,ถนน,-0.02,0.07,0.01,0.02,0.02
6378,การประท้วงหยุดงาน,0.37,0.57,-0.23,0.16,0.29
6379,ลาออก,-0.17,0.18,-0.07,0,-0.02
6380,มีความรัก,0.22,0.64,-0.25,0.13,0.25
6381,ทุพพล,0,0.14,0.01,0.14,0.09
6382,แพร่พันธุ์,0.02,0.04,0.04,0.06,0.04
6383,ผู้เป็นเจ้าของ,0.04,0.21,-0.17,0.21,0.1
6384,ดังนี้,-0.02,0.2,-0.08,0.15,0.08
6385,ปลุก,0.02,0.24,-0.18,0.11,0.07
6386,จาคะ,0.22,0.14,-0.11,0.57,0.27
6387,เปลี่ยนแปลงการปกครอง,-0.04,0.1,-0.1,-0.09,-0.04
6388,วิบูลย์,0.13,0.28,-0.1,0.22,0.18
6389,สู่,0.19,0.24,-0.1,0.37,0.23
6390,สู้,-0.09,0.01,-0.08,-0.15,-0.09
6391,การระลึกถึง,-0.07,0.22,-0.06,0.09,0.06
6392,การขู่,-0.19,0,-0.17,-0.11,-0.16
6393,กัมปะนี,0.11,0.18,0,0.13,0.14
6394,จักษุ,-0.04,0.08,0,0.1,0.05
6395,ด่า,-0.14,0.03,-0.26,-0.17,-0.18
6396,หน้าดิน,-0.05,0,0.03,-0.04,-0.04
6397,ได้คิด,-0.04,0.15,-0.12,0.03,0.01
6398,วิไล,0.09,0.12,0,0.23,0.15
6399,เลือด,-0.04,-0.01,-0.04,-0.19,-0.09
6400,กะซวก,-0.05,-0.04,0.03,-0.16,-0.07
6401,ต้นทุน,0.06,0.14,0,0,0.07
6402,สิ่งที่เป็นอันตราย,-0.22,0,-0.27,-0.03,-0.17
6403,กรรม-,-0.03,0.2,-0.16,0.27,0.1
6404,ขนานชื่อ,0.05,0.04,-0.06,0.14,0.05
6405,ลำไส้,0,-0.02,0.01,-0.09,-0.02
6406,จะแจ่ม,0.5,0.58,-0.08,0.15,0.38
6407,ประดา,0.04,0.21,-0.08,0.16,0.11
6408,หลบภัย,0.04,0.11,-0.05,0.11,0.07
6409,หุ้นทุน,0.02,0.08,0.01,0.12,0.07
6410,คันนา,0.03,0.1,0.01,0,0.04
6411,คู่มือการใช้,0.75,0,0,0.72,0.49
6412,ยกยอด,-0.1,0.27,-0.1,0.22,0.1
6413,ขาดความรู้,0,0,0.94,-0.8,-0.58
6414,ความชอบใจ,0.82,0,0,0,0.27
6415,สุดลูกหูลูกตา,-0.02,0.1,0,0,0.03
6416,ใจร้อน,-0.5,0.35,-0.16,-0.26,-0.19
6417,อาราธน์,0.06,0,0.01,0.09,0.04
6418,คำแหง,0.22,0.37,-0.18,0.19,0.2
6419,รักษา,0.1,0.16,-0.11,0.23,0.13
6420,เชิงพลวัต,0,0.14,-0.09,0.2,0.08
6421,ผู้ร่วมงาน,0.33,0.27,-0.02,0.29,0.3
6422,ใบรับเงิน,-0.06,0.21,-0.1,0.08,0.04
6423,ผู้ทำลาย,0,0,-0.14,-0.13,-0.09
6424,วงแขน,0.76,0.97,0,0.78,0.83
6425,การติดยาเสพติด,-0.77,0,0,-0.95,-0.57
6426,กัดกัน,-0.85,0,0.87,-0.97,-0.9
6427,ดาวแคระ,0.04,0.12,-0.09,0.1,0.06
6428,โปรโมต,0.09,0.12,-0.06,0.19,0.11
6429,ชักดาบ,-0.13,0.13,-0.12,0,-0.04
6430,สวัสดี,0.36,0.29,-0.09,0.23,0.26
6431,ข้อสัญญา,0,0,0,0.7,0.23
6432,สำคัญ,-0.03,0.22,-0.1,0.2,0.1
6433,เบาๆ,0.27,0.37,-0.28,0.39,0.25
6434,ผสมพันธุ์,0.1,0.09,-0.07,0.11,0.07
6435,วิชาประวัติศาสตร์,0,0,-0.1,0,-0.03
6436,ขณะ,0.08,-0.04,-0.01,0.14,0.13
6437,รูปกรวย,0.06,-0.04,0.04,0.07,0.04
6438,ไม้ซุง,0.02,-0.05,0,0,0.02
6439,ปฏิบัติบูชา,0.27,0.6,-0.21,0.37,0.34
6440,ดีล่ะ,0.5,0.6,-0.09,0.58,0.53
6441,ราษฎร,0.07,0.09,0,0.05,0.07
6442,โดเมน,0,0.08,0,0.12,0.07
6443,บวม,0,0.16,-0.11,0.13,0.06
6444,บวร,0.29,0.13,-0.06,0.38,0.24
6445,เอกพจน์,0,0.1,0.05,0.19,0.08
6446,รักษ์,0,0.3,-0.2,0.12,0.07
6447,ตรรก,-0.08,0.25,-0.06,0.14,0.08
6448,ยุคล,0,0.15,0.05,0.17,0.09
6449,สราญ,0.97,0,0,0,0.32
6450,สาทิส,0.14,0.34,-0.2,0.38,0.22
6451,พินิจ,0,0.13,-0.05,0.12,0.07
6452,บรรลุผล,0.94,0.43,0,0.84,0.74
6453,แปรผัน,0.07,0.17,0,0.15,0.13
6454,คำพิพากษา,-0.06,0.15,-0.03,-0.24,-0.06
6455,ก่อการ,0.03,0.3,-0.16,0.12,0.1
6456,บอกบท,-0.13,-0.02,0,-0.15,-0.09
6457,เพราพริ้ง,0.09,0.12,0,0.23,0.15
6458,นิยม,0.38,0.39,-0.15,0.57,0.4
6459,บวก,0.19,0.36,-0.11,0.36,0.25
6460,เคลียร์,-0.04,-0.06,0.03,-0.1,-0.04
6461,พาที,0,0,-0.05,0.15,0.03
6462,ค่าเฉลี่ย,-0.04,0.16,-0.01,0.13,0.05
6463,งุบๆ,0.02,0.18,-0.13,0.16,0.08
6464,กรูกันเข้าไป,0.37,0.43,-0.19,0.26,0.29
6465,ประชาบาล,0.12,0.19,-0.11,0.18,0.13
6466,เรียงลำดับ,0,0.17,-0.06,0.22,0.11
6467,สุนทรพจน์,0.01,0,0,0.1,0.04
6468,น้ำทะเล,0.02,0.08,0,0,0.03
6469,ตรงกันข้าม,-0.02,0.13,-0.08,0.02,0.01
6470,การบริบาล,0.78,0,0,0,0.26
6471,ลวด,0,-0.12,0.01,0.09,0.07
6472,ไม่ลำเอียง,0.07,0,-0.09,0.09,0.03
6473,ปัญญา,0.14,0.18,-0.04,-0.03,0.08
6474,การติดตา,-0.1,0.15,-0.21,-0.05,-0.07
6475,เขียนแบบ,0,0.04,0,0.07,0.04
6476,ตั้งขึ้น,0.01,0.16,-0.02,0.22,0.12
6477,ลวก,-0.06,0,0.17,-0.26,-0.18
6478,มหิบาล,0.04,0.1,0,0.08,0.07
6479,ฌาปนกิจศพ,0,0,0,-0.79,-0.26
6480,ตอกหน้า,-0.53,0,0.41,-0.54,-0.53
6481,วาบหวาม,0.14,0.21,-0.11,0.21,0.15
6482,ผู้ขับขี่,0.07,0,-0.06,0.07,0.02
6483,สะอาด,0.3,0.05,-0.03,0.45,0.26
6484,ปลายปากกา,0,-0.03,0.04,-0.06,-0.02
6485,ตั๊กแตน,0,-0.11,0.1,-0.11,-0.04
6486,ทุกหัวระแหง,0,0.09,0,0.05,0.05
6487,ทนายแก้ต่าง,-0.04,0,-0.07,-0.06,-0.06
6488,ด้วยวาจา,-0.03,0.07,-0.04,0.19,0.06
6489,เพ็ญ,0.13,0.28,-0.1,0.22,0.18
6490,ชนชั้นขุนนาง,0.07,0.19,0,0.24,0.17
6491,น่าเป็นห่วง,-0.22,0.39,-0.13,-0.08,-0.1
6492,ฮิสทีเรีย,-0.48,0.37,-0.18,-0.22,-0.17
6493,ประกาศรับรอง,0,0.15,-0.18,0.2,0.06
6494,ป้อนข้อมูล,-0.02,0.18,-0.1,0.29,0.11
6495,ศักยภาพ,0.01,0.18,-0.1,0.21,0.09
6496,ลูกศิษย์,-0.03,0.04,-0.04,0.03,0.01
6497,ผู้ป่วย,-0.05,0.07,-0.12,-0.15,-0.08
6498,บิดพลิ้ว,0,0.08,0,0.08,0.05
6499,หนาทึบ,0.03,0.03,0.02,0.15,0.06
6500,รงค์,-0.05,0,0.04,-0.03,-0.04
6501,ฤดูหนาว,0.08,-0.02,0,0,0.03
6502,สรุปผล,-0.07,0.15,-0.05,0.08,0.03
6503,การระงับใจ,-0.03,0.2,-0.06,0.25,0.12
6504,โคออเปอเรชั่น,0.04,0.15,-0.13,0.09,0.05
6505,เฉียวฉุน,-0.14,0.14,0.62,-0.64,-0.42
6506,คนฆ่า,-0.07,-0.03,0,-0.15,-0.06
6507,นิวรณ์,0,0,0.91,-0.77,-0.56
6508,ไวๆ,0,0.08,0,0.13,0.07
6509,ผู้รับ,0,0,0.05,0.08,0.01
6510,ตลับ,0,-0.01,0.09,0,-0.03
6511,ร้านขายยา,-0.03,0,-0.06,-0.09,-0.06
6512,แบบพิมพ์,0.04,0.13,0.02,0.23,0.12
6513,แรงดัน,-0.06,0.03,-0.13,0.07,-0.03
6514,เสถียร,0.03,0.08,0,0.11,0.08
6515,ไพ่,0.03,-0.1,-0.08,0.06,0.04
6516,วันสิ้นสุดสัญญา,-0.06,0.19,-0.11,0.16,0.06
6517,ชูใจ,0.63,0.34,0.26,0.57,0.34
6518,บังคับเอา,0,0.11,0,0.1,0.07
6519,ทำให้ประหลาดใจ,0.02,-0.7,0,0.18,0.3
6520,เกียจคร้าน,0,0,0.9,-0.76,-0.55
6521,ที่ผ่านมา,-0.01,0.08,-0.08,0.07,0.02
6522,กินกริบ,0,0.32,-0.19,0.32,0.15
6523,ผู้รัก,0.77,0,0,0.89,0.55
6524,ขี้จุ๊,-0.09,0,-0.1,0.12,-0.02
6525,ทฤษฎี,-0.02,0.16,-0.06,0.16,0.08
6526,ลดทอน,-0.07,0.14,0,0.1,0.06
6527,ขนมปังปอนด์,0.03,-0.08,0.04,0.06,0.04
6528,การไหว้บูชา,0.27,0.6,-0.21,0.37,0.34
6529,ของแท้,0.41,0.54,-0.04,0.56,0.49
6530,ผ้าเช็ดมือ,0.04,-0.07,0.07,-0.12,-0.03
6531,ล้าหลัง,-0.01,0.15,-0.05,0.19,0.09
6532,เฉลียว,0,0.4,-0.18,0.19,0.14
6533,ศูนย์,0.12,0.19,-0.03,0.17,0.13
6534,ทรมาทรกรรม,-0.48,0.06,0,0.04,-0.12
6535,เต็มปาก,0.26,0.41,-0.16,0.16,0.22
6536,ชีต้น,0.01,0.12,0,0.53,0.22
6537,ความไม่สบายใจ,-0.84,0.2,-0.57,-0.03,-0.41
6538,ที่พำนัก,0.04,0.1,0,0.15,0.1
6539,สินไหม,0.04,0.34,-0.22,0.23,0.13
6540,อธิฏฐาน,0.03,0.47,-0.13,0.21,0.19
6541,เสียแต่ว่า,-0.04,0.28,-0.12,0.29,0.14
6542,ลูกฟัก,0,0,0,0.12,0.04
6543,ยึดถือ,0.05,-0.15,-0.04,0.24,0.17
6544,เงื่อนไขที่กำหนดไว้,0,0.21,-0.22,0.13,0.04
6545,ทำให้เข้ากับ,-0.04,0.09,0,0.11,0.05
6546,บางอย่าง,0.09,0,0,0,0.03
6547,กำเลา,0,0,0.76,-0.93,-0.57
6548,เคลื่อน,-0.01,0.18,-0.1,0.25,0.11
6549,แน่นอนที่สุด,0.77,0,0,1,0.59
6550,เกษมศานต์,0.74,0.35,-0.04,0.32,0.46
6551,จดหมายสอบถาม,-0.07,0.15,-0.16,0.29,0.07
6552,เปียก,0,0.07,0.03,0.15,0.06
6553,การเป็นผู้นำ,0.05,0.14,0,0.06,0.08
6554,ขัดถู,0.02,0.04,-0.07,0.09,0.03
6555,การแลกเปลี่ยนสินค้า,-0.05,0.25,-0.09,0.25,0.12
6556,ขนมโดนัท,0.03,-0.08,0,0,0.04
6557,แน่ใจ,0.18,0.22,-0.09,0.64,0.32
6558,มัสยิด,0,0.22,0,0.2,0.14
6559,การส่งผ่าน,0.04,0.14,-0.07,0.12,0.08
6560,เงินทิป,0,0.22,-0.04,0.14,0.1
6561,การทักทาย,0.13,-0.02,-0.21,0.29,0.07
6562,ฟังออก,-0.08,0,0,-0.13,-0.07
6563,เครื่องประกัน,0.45,0.66,-0.31,0.34,0.38
6564,เก่งกล้าสามารถ,0,0,0,0.92,0.31
6565,สำรวจ,-0.02,0.05,0.01,0.05,0.03
6566,กระนั้นก็ตาม,0,0.23,-0.11,0.25,0.13
6567,น่าเกรงขาม,-0.07,-0.17,-0.15,0.28,0.1
6568,ขั้นมูลฐาน,0,0.15,0,0.15,0.1
6569,ดูถูก,-0.52,0.09,0.77,-0.76,-0.65
6570,ผ้าพันแผล,-0.06,-0.03,0,-0.17,-0.07
6571,ขวยไจ,-0.5,0.4,-0.23,-0.16,-0.16
6572,อานันทนะ,0.81,0.99,0,0.93,0.91
6573,ไม่อย่างนั้น,0,0.34,-0.16,0.33,0.17
6574,สำรวล,0.78,0.98,0,0.82,0.86
6575,ตำแหน่ง,0.04,0.1,-0.01,0.15,0.1
6576,สำรวย,0.72,0.9,0,0,0.54
6577,เวช,0,0,-0.17,-0.12,-0.1
6578,ขี้ริ้ว,-0.03,0,0,-0.35,-0.13
6579,ยาเลิฟ,0.72,0,0,0,0.24
6580,ปลงศพ,0,0,0,-0.79,-0.26
6581,ต่อกัน,-0.04,0.17,-0.08,0.14,0.07
6582,เกี่ยวกับกฎหมาย,0.1,0.13,0.01,0.12,0.12
6583,ใบอนุมัติ,0,0.76,0,0.81,0.52
6584,ทำร้ายร่างกาย,-0.41,-0.26,-0.13,-0.38,-0.31
6585,ข้อวินิจฉัย,-0.06,0.32,-0.1,0.25,0.14
6586,ความเฉื่อยชา,0,0,0.56,-0.9,-0.48
6587,ผดผื่น,0,0,0.95,-0.83,-0.59
6588,ล่วงลับไปแล้ว,-0.09,0.08,-0.08,0,-0.03
6589,การยิงประตู,0.05,0.22,-0.05,0.3,0.18
6590,วิมัติ,-0.28,0.1,-0.32,0.05,-0.15
6591,ผู้พิทักษ์สันติราษฎร์,0.02,0.42,-0.04,0.02,0.14
6592,ของขวัญ,0.52,0.33,-0.09,0.55,0.48
6593,เหลืออยู่,0.04,0.1,-0.1,0.14,0.06
6594,บทเกริ่น,0.08,0.15,-0.13,0.22,0.11
6595,เจ้าของบ้าน,0.05,-0.02,-0.03,-0.04,0
6596,นำมาประสานกัน,0,0.12,0,0,0.04
6597,หย่อนยาน,0,0,0.87,-0.72,-0.53
6598,โพน,0.38,0.39,-0.22,0.2,0.25
6599,แบบสุ่ม,0.04,0.09,-0.2,0.23,0.05
6600,ขนาดยักษ์,0.01,0,0.03,0.19,0.06
6601,พูดล้อ,-0.23,0.23,-0.19,-0.13,-0.11
6602,โพด,0,0.07,0.03,0.06,0.03
6603,โล่ง,0,0.11,0,0.16,0.08
6604,เร่,0.01,0.01,0.02,0.07,0.04
6605,ปทุม,0.03,0.12,0,0,0.05
6606,การแช่,0.08,0,0,0,0.03
6607,ลาวา,0,0,-0.93,0,-0.31
6608,ศาสน-,0.78,0.8,0,0.83,0.8
6609,บุรุษไปรษณีย์,0,0,0,0.1,0.03
6610,โพย,0.11,0.13,0,0.11,0.12
6611,การติดเชื้อ,-0.19,-0.03,-0.15,-0.26,-0.19
6612,ครองราชสมบัติ,0.01,0.13,0,0.12,0.08
6613,โพล,0.08,0.06,-0.02,0.1,0.07
6614,ความสอดคล้อง,0,0,0,0.76,0.25
6615,ตุลาการ,0.01,0.13,-0.02,0.08,0.06
6616,ถ่อมตัว,0.96,0,0,0.97,0.64
6617,สันตะปาปา,0.04,0.22,0,0.19,0.15
6618,มี่,0.04,0.07,0.03,0.14,0.07
6619,บีบนวด,0.07,0.08,-0.15,0.19,0.07
6620,ฟื้นฟู,-0.14,0,-0.1,0,-0.08
6621,ฟังก์ชั่น,0.07,0,-0.07,0.2,0.07
6622,น่าชื่นชม,0.57,0.64,-0.27,0.32,0.42
6623,เรอ,0.04,0,-0.08,-0.03,-0.03
6624,สมุทรโจร,0,0,0.03,-0.09,-0.04
6625,กองเรือรบ,0,0.07,-0.08,0.21,0.07
6626,ขบวนการ,-0.01,0.19,-0.09,0.23,0.11
6627,รำคาญ,-0.14,0.1,0.66,-0.66,-0.45
6628,จ้าละหวั่น,-0.28,0.29,-0.21,0.05,-0.05
6629,ปราดเปรื่อง,0.35,0.24,-0.02,0.21,0.26
6630,นิเวศน์,0.01,0.09,-0.07,0.09,0.04
6631,การลงนาม,-0.03,0.12,-0.05,0.08,0.04
6632,ชำเรา,-0.24,0.06,-0.04,-0.12,-0.15
6633,งานสมโภช,0.82,0,0,0,0.27
6634,หมายถึง,-0.12,0.2,-0.1,0.12,0.04
6635,แห่งชาติ,-0.02,0.2,-0.07,0.16,0.1
6636,ชุดชั้นในสตรี,0,-0.07,0.09,-0.1,-0.04
6637,การประสานเสียง,0.85,0.91,0,0.81,0.85
6638,ถ่านชาร์,-0.04,0,-0.11,-0.04,-0.06
6639,ขาดอายุ,-0.14,0.13,-0.24,0,-0.08
6640,ภาวะผู้นำ,0.05,0.14,0,0.06,0.08
6641,โสโครก,0,0,0.89,-0.81,-0.57
6642,ยึด,0.09,0.14,-0.1,0.2,0.14
6643,ภีรุ,0,0,-0.97,0,-0.33
6644,อย่างเป็นมิตร,0.78,0.97,0,0.91,0.89
6645,กานท์,0.07,0,-0.06,0.11,0.04
6646,ไปรษณีย์โทรเลข,0.09,-0.02,0,0.12,0.07
6647,สมุดเช็ค,0,0.16,0.04,0,0.04
6648,ควบคุม,-0.02,0.16,-0.2,0.04,0
6649,ล่มจม,-0.13,-0.05,0,-0.09,-0.06
6650,รับประกัน,0.44,0.74,-0.09,0.09,0.39
6651,ข้าวของเครื่องใช้,-0.04,-0.06,0.04,-0.04,-0.02
6652,เกรียงไกร,0.26,0.28,-0.09,0.43,0.29
6653,อือ,0.62,0.36,-0.04,0.61,0.52
6654,อมเงิน,-0.13,0.13,-0.12,0,-0.04
6655,การเสริมแรง,0.24,0.45,-0.33,0.45,0.27
6656,วอดก้า,0.12,0,0,-0.04,0.02
6657,บอกบุญไม่รับ,-0.27,0.16,-0.03,-0.15,-0.23
6658,เถลไถล,-0.07,0,0,0.15,0.03
6659,กำแหง,0.22,0.37,-0.18,0.19,0.2
6660,ดูแล,0.15,0.19,-0.11,0.16,0.13
6661,บริษัทนายหน้า,-0.03,0.21,-0.09,0.23,0.11
6662,พราก,0,-0.04,0.07,0.12,0.03
6663,กระวนกระวาย,-0.27,0.31,-0.08,-0.18,-0.09
6664,ขัดเขิน,-0.62,0.19,0.36,-0.57,-0.52
6665,คันธะ,0,0.08,-0.07,0.11,0.04
6666,คนเดินดิน,0.09,0.11,0,0.11,0.1
6667,พราน,0,0,-0.11,-0.12,-0.08
6668,ส่งต่อ,-0.03,0.21,-0.1,0.33,0.14
6669,เปราะ,0,0.1,-0.01,0.14,0.07
6670,การแก้ไขกฎหมาย,0,0.17,-0.07,0.13,0.08
6671,สกล,0.07,0.24,-0.06,0.2,0.15
6672,หาได้,-0.06,0.16,-0.13,0.18,0.05
6673,เอเคอร์,0,0.1,0.01,0.08,0.06
6674,จำนวนเฉพาะ,0.04,0.12,0.09,0.13,0.07
6675,หงอยเหงา,-0.05,0,-0.13,-0.03,-0.07
6676,อัปรีย์,-0.02,0.04,0.31,-0.78,-0.51
6677,สันธาน,0,0.3,-0.17,0.38,0.17
6678,มวลสาร,0.03,0.18,0,0.2,0.14
6679,พราว,0.71,0,0.81,0.71,0.2
6680,ฐานะ,0.03,0.16,-0.08,0.17,0.09
6681,ลูกปัด,0,0.17,-0.06,0.1,0.07
6682,ตามติดแจ,0.02,-0.01,0.05,-0.06,-0.03
6683,พราย,0.07,0.1,-0.07,0.04,0.04
6684,คารม,-0.4,0.04,0.47,-0.28,-0.37
6685,อุทาหรณ์,0.01,0.06,-0.02,0.19,0.07
6686,ประสงค์,0.24,0.43,-0.1,0.14,0.24
6687,จัณฑ์,0,0,0.92,-0.83,-0.58
6688,แยกแยะ,0.05,0.34,-0.2,0.36,0.18
6689,การมีทาส,-0.85,0,0.88,-0.91,-0.88
6690,กวน,-0.12,0.08,0.29,-0.25,-0.22
6691,กวด,-0.03,0,-0.07,0,-0.04
6692,สม่ำเสมอ,0.06,0.12,-0.04,0.13,0.08
6693,ทำให้เหมาะ,-0.04,0.09,0,0.11,0.05
6694,เส้นเลือด,-0.04,0,0,-0.13,-0.06
6695,การแสดงออก,0.11,0.08,-0.12,0.23,0.1
6696,อาม็อก,-0.07,0.19,0.63,-0.64,-0.38
6697,ชลธี,-0.02,-0.02,0.02,-0.06,-0.03
6698,ดุลย์*),0,0.13,0.07,0.1,0.05
6699,รุบหรู่,-0.09,-0.02,-0.03,-0.06,-0.05
6700,การเตือนภัย,-0.12,-0.02,0,-0.08,-0.06
6701,ใกล้จะ,0.07,0.28,-0.11,0.32,0.19
6702,ความจำเป็น,0.02,0.3,-0.3,0.3,0.11
6703,ปาร์ตี้,0.72,0.97,0,0,0.56
6704,สมรรถนะ,0.01,0.21,-0.07,0.22,0.11
6705,นาเวศ,0,-0.04,0.08,-0.07,-0.04
6706,ทะลุเป้า,-0.01,-0.02,0,0.01,0.01
6707,ดีกัน,-0.47,0.4,-0.17,-0.19,-0.14
6708,มุขตลก,0.87,0.95,0,0,0.6
6709,พริ้มพราย,0.64,0.64,-0.24,0.29,0.44
6710,เดือนเย็น,0.08,-0.02,0,0,0.03
6711,เพลงคริสต์มาส,0.2,-0.02,0,0.08,0.1
6712,การสำรวจจำนวนประชากร,0.04,0,0,0.05,0.03
6713,ค่าทดแทน,-0.03,0.32,-0.13,0.23,0.13
6714,เกร็ง,-0.08,0.12,-0.08,0.1,0.01
6715,ช่างตกแต่ง,0,0.1,0,0.14,0.08
6716,ภาคเรียน,0.02,-0.01,-0.04,-0.03,-0.01
6717,วงแตก,-0.04,-0.04,0.05,-0.04,-0.03
6718,ออกจากงาน,-0.04,0.13,-0.05,0.11,0.05
6719,ความว่องไว,-0.02,0.12,-0.05,0.16,0.07
6720,วัตถุโบราณ,0.07,0.18,0.03,0.13,0.12
6721,ชนชาติ,0.05,0.06,0,0.11,0.07
6722,ตีความ,-0.06,0.15,-0.06,0.14,0.06
6723,สงบเงียบ,0.49,0.39,-0.15,0.44,0.39
6724,ภูมินทร์,0.04,0.1,0,0.08,0.07
6725,คอรัปชัน,0,0.32,-0.19,0.32,0.15
6726,กล้ำ,0.08,0.03,-0.09,0.17,0.06
6727,กล้า,0.19,0.28,-0.12,0.47,0.27
6728,กฤช,-0.03,-0.07,0.05,-0.21,-0.07
6729,ผ่องใส,0.73,0.42,-0.16,0.2,0.4
6730,ระเบียงบ้าน,0,-0.02,-0.03,0.01,0
6731,กระดูกแข็ง,0.48,0.66,-0.25,0.24,0.38
6732,อาสาสมัคร,-0.1,0.22,-0.16,0.12,0.03
6733,ให้สัญญา,0,0.29,-0.23,0.38,0.15
6734,ยอดดี,0.14,0.23,-0.12,0.43,0.22
6735,กรรมการชี้ขาด,0.01,0.13,0,0.08,0.07
6736,แรงก์,0.03,0.1,0,0,0.05
6737,ร้านซักผ้า,-0.07,0,0,0,-0.02
6738,เนื่องจากว่า,-0.11,0.29,-0.13,0.19,0.08
6739,ตลอดชีวิต,0.09,-0.11,0.06,0,0.04
6740,ผ่าน,-0.01,0.09,-0.04,0.11,0.05
6741,สตัฟฟ์,0.06,0.14,-0.06,0.16,0.1
6742,กระย่องกระแย่ง,0.04,-0.66,0,0.36,0.36
6743,ปาฐะ-ปาฐะ),0,0.95,0,0,0.32
6744,การไต่สวน,-0.1,0.48,-0.09,0.03,0.11
6745,คร้าน,0,0,0.93,-0.86,-0.6
6746,แต่ก่อน,0,-0.01,-0.03,0.04,0.01
6747,ทางทหาร,-0.03,0.08,-0.07,-0.09,-0.03
6748,ลมพัดเบาๆ,-0.06,0,0,-0.1,-0.05
6749,การคลัง,-0.03,0.33,-0.06,0.11,0.12
6750,บันลือ,0.37,0,-0.03,0.12,0.15
6751,อภิวันท์,0.9,0,0,0.76,0.55
6752,ปราชญ์,-0.07,-0.03,0,-0.1,-0.05
6753,เหี่ยวแห้ง,-0.55,0.18,-0.34,-0.02,-0.24
6754,ของฉัน,0,0.14,-0.14,0.08,0.03
6755,งานฉลอง,0.79,0.57,0,0.24,0.53
6756,เชิดชูยกย่อง,0,0,0,0.7,0.23
6757,ฟิล์มภาพยนตร์,0,0,-0.12,0,-0.04
6758,อวิชชา,-0.06,0,-0.13,0.06,-0.04
6759,ไขว่คว้า,0,0.04,-0.06,0.14,0.05
6760,วางโทษ,0.04,0.34,-0.22,0.23,0.13
6761,ทำให้เกิดแรงบันดาลใจ,0,0.96,0,0.96,0.64
6762,ความมั่นคง,0.45,0.66,-0.31,0.34,0.38
6763,กินเผื่อหมา,0,0,0.81,-0.93,-0.58
6764,สมคบ,-0.06,0.16,-0.12,0.14,0.04
6765,นุ่ม,0.02,0,0.02,0.35,0.13
6766,ที่รัก,0.29,0.25,-0.26,0.37,0.22
6767,โรงเรียน,0,0,-0.05,-0.06,-0.04
6768,โศกนาฏกรรม,-0.23,-0.05,-0.18,-0.04,-0.14
6769,ทำตัว,-0.03,0.07,-0.16,0.17,0.02
6770,โรงบาล,-0.03,0,-0.16,-0.15,-0.11
6771,ไม่เปลี่ยนแปลง,0.03,0,0,0.06,0.03
6772,หลุมศพ,-0.06,0.11,-0.11,-0.07,-0.04
6773,สาระสำคัญ,0,0.09,0,0.11,0.07
6774,สิ่งทดแทน,-0.01,0.22,-0.09,0.17,0.09
6775,สะทกสะท้าน,0,0,-0.97,0,-0.33
6776,การวิจัย,0.89,0.88,0,0,0.59
6777,บทเรศ,0.06,0,0.09,0.11,0.03
6778,มีอาการติด,-0.77,0,0.78,-0.8,-0.78
6779,ปี้บ,0,0.08,0,0,0.03
6780,ค่าตอบแทนรายเดือน,-0.04,0.28,-0.09,0.14,0.1
6781,อื่นๆ,0.1,0.25,-0.08,0.28,0.18
6782,ครีบ,-0.2,-0.11,0.07,-0.24,-0.14
6783,ไหลออก,0.03,-0.13,0.02,-0.04,0.04
6784,ความกตัญญูรู้คุณท่าน,0.49,0.66,-0.26,0.24,0.38
6785,ชุมนุมประท้วง,0,0,0.97,0,-0.32
6786,เย็บ,-0.02,-0.04,0.01,-0.1,-0.05
6787,เย็น,0.16,0.22,-0.09,0.24,0.17
6788,อาภัพ,-0.73,0.3,-0.42,-0.07,-0.3
6789,การประเมินค่า,-0.07,0.18,0,0.14,0.09
6790,สัมบูรณ์,0.29,0.24,0.05,0.35,0.28
6791,กุรุส,0,0,0.81,-0.72,-0.51
6792,การแทนที่,0,0.12,0,0.06,0.06
6793,ชื่นใจ,0.7,0.58,-0.26,0.33,0.45
6794,อัจฉริยะ,0.3,0.3,-0.06,0.18,0.28
6795,แปรงลบกระดาน,-0.07,-0.12,0.03,-0.11,-0.03
6796,น้ำเชื่อม,0.02,0,-0.07,-0.05,-0.03
6797,การบรรเทา,0.16,0.16,-0.23,0,0.03
6798,เพื่อนสนิท,0.15,0,0,0.15,0.1
6799,เครื่องรับวิทยุ,0.03,-0.03,0.03,0.08,0.04
